No,ECAR PART,SUBPART,Subpart Section,Subpart Subsection,SUBPART HEADING,SUBPART SECTION HEADING,REGULATION  STATEMENT
1886,121,N,121.428,B,Training Program,Re-qualification training,(b) Re-qualification ground and flight training for crewmembers or dispatcher as required by this subpart must include at least the following
1887,121,N,121.428,-,Training Program,Re-qualification training,(1) Re-qualification curriculums for cockpit crew members overdue training
1888,121,N,121.428,-,Training Program,Re-qualification training,(2) Re-qualification curriculum for cabin crew members overdue training
1889,121,N,121.428,-,Training Program,Re-qualification training,(3) Re-qualification curriculums for aircraft dispatcher
1890,121,N,121.429,A,Training Program,Prohibited drugs,(a) Each certificate holder shall provide each employee performing a function listed in appendix I to this Part and his or her supervisor with the training specified in that appendix
1891,121,N,121.429,B,Training Program,Prohibited drugs,(b) No certificate holder may use any contractor to perform a function listed in appendix I to this Part unless that contractor provides each of its employees performing that function for the certificate holder and his or her supervisor with the training specified in that appendix
1892,121,O,121.431,A,Crewmember Qualifications,Applicability,(a) This subpart
1893,121,O,121.431,-,Crewmember Qualifications,Applicability,(1) Prescribes crewmember qualifications for all certificate holders except where otherwise specified; and
1894,121,O,121.431,-,Crewmember Qualifications,Applicability,"(2) Permits training center personnel authorized under Part 142 who meet the requirements of Part 121.411 through 121.414 to provide training, testing, and checking under contract or other arrangement to those persons subject to the requirements of this subpart"
1895,121,O,121.431,B,Crewmember Qualifications,Applicability,"(b) For the purpose of this subpart, the aircraft groups and terms and definitions prescribed in 121.400, and the following definitions apply"
1896,121,O,121.431,-,Crewmember Qualifications,Applicability,(1) Consolidation is the process by which a person through practice and practical experience increases proficiency in newly acquired knowledge and skills;
1897,121,O,121.431,-,Crewmember Qualifications,Applicability,(2) Line operating flight time is flight time performed in operations under this Part; and
1898,121,O,121.431,-,Crewmember Qualifications,Applicability,"(3) Operating cycle is a complete flight segment consisting of a takeoff, climb, en route portion, descent, and a landing."
1899,121,O,121.432,A,Crewmember Qualifications,General,(a) Certificate holders shall ensure that flight crew members demonstrate the ability to speak and understand the language used for aeronautical radiotelephony communications as specified in Part 61.
1900,121,O,121.432,B,Crewmember Qualifications,General,"(b) Except in the case of operating experience required under 121.435, a pilot who serves as second in command of an operation that requires three or more pilots must be fully qualified to act as pilot in command of that operation"
1901,121,O,121.432,C,Crewmember Qualifications,General,"(c) Except for pilot line checks and flight engineer flight checks, the person being trained or checked may not be used as a required crewmember."
1902,121,O,121.433,A,Crewmember Qualifications,Training required,"(a) Initial training: No certificate holder may use any person nor may any person serve as a required crewmember on an aircraft unless that person has satisfactorily completed, in a training program approved under 121.415 of this Part, initial ground and flight training for that type aircraft and for the particular crewmember position, except as follows:"
1903,121,O,121.433,-,Crewmember Qualifications,Training required,(1) Crewmembers who have qualified and served as a crewmember on another type aircraft of the same group may serve in the same crewmember capacity upon completion of transition training as provided in 121.415; and
1904,121,O,121.433,-,Crewmember Qualifications,Training required,"(2) Crewmembers who have qualified and served as second in command on a particular type aircraft may serve as pilot in command or second in command, respectively, upon completion of upgrade training for that aircraft as provided in 121.415."
1905,121,O,121.433,B,Crewmember Qualifications,Training required,"(b) Differences training: No certificate holder may use any person nor may any person serve as a required crewmember on an aircraft of a type for which difference training is included in the certificate holder's approved training program; unless that person has satisfactorily completed, with respect to both the crewmember position and the particular variation of the aircraft in which he serves: either initial or transition ground and flight training, or differences training, as provided in subpart N of this Part."
1906,121,O,121.433,C,Crewmember Qualifications,Training required,(c) Recurrent training
1907,121,O,121.433,-,Crewmember Qualifications,Training required,(1) No certificate holder may use any person nor may any person serve as a required crewmember on an aircraft unless that within the preceding 12 calendar months:
1908,121,O,121.433,-,Crewmember Qualifications,Training required,"(i) For cockpit crewmembers, they have satisfactorily completed recurrent ground and flight training for that aircraft and crewmember position and a flight check as applicable;"
1909,121,O,121.433,-,Crewmember Qualifications,Training required,"(ii) For cabin crew and dispatchers, they have satisfactorily completed recurrent ground training and competence check; and"
1910,121,O,121.433,-,Crewmember Qualifications,Training required,"(iii) For pilots, they have satisfactorily completed recurrent ground training and a proficiency check in accordance with this subpart, and proficiency training required in 121.409(b). The proficiency check required in 121.441 and the proficiency training required by 121.409(b) may be completed in the calendar month before or the calendar month after in which that training or check is required. In order to satisfy this requirement they must occur in the same year and be separated by a period greater than four consecutive calendar months and less than eight consecutive calendar months."
1911,121,O,121.433,-,Crewmember Qualifications,Training required,"(2) For pilots, a proficiency check as provided in 121.441 of this part may be substituted for the recurrent flight training required by this paragraph and the approved simulator course of training under 121.409(b) of this part may be substituted for alternate periods of recurrent flight training required in that aircraft, except as provided in paragraphs (d) and (e) of this section."
1912,121,O,121.433,D,Crewmember Qualifications,Training required,"(d) For each aircraft in which a pilot serves as pilot in command or second in command , the person must satisfactorily complete either recurrent flight training or a proficiency check within the preceding 12 calendar months"
1913,121,O,121.433,E,Crewmember Qualifications,Training required,"(e) Notwithstanding paragraphs (c)(2) and (d) of this section, a proficiency check as provided in 121.441 of this part may not be substituted for the extended envelope training required by 121.423 or training in those maneuvers and procedures set forth in a certificate holder's approved low-altitude windshear flight training program when that program is included in a recurrent flight training course as required by 121.409(d) of this part"
1914,121,O,121.434,A,Crewmember Qualifications,Training requirements: Handling and carriage of dangerous articles and magnetized materials,"(a) No certificate holder may use any person to perform and no person may perform, any assigned duties and responsibilities for the handling or carriage of dangerous articles and magnetized materials governed by Part 175, unless within the preceding 24 calendar months that person has satisfactorily completed training in a program established and approved under this subpart which includes instructions regarding the proper packaging, marking, labeling, and documentation of dangerous articles and magnetized materials, as required by Part 175 and instructions regarding their compatibility, loading, storage, and handling characteristics. A person who satisfactorily completes training in the calendar month before, or the calendar month after, the month in which it becomes due, is considered to have taken that training during the month it became due"
1915,121,O,121.434,B,Crewmember Qualifications,Training requirements: Handling and carriage of dangerous articles and magnetized materials,(b) Each certificate holder shall maintain a record of the satisfactory completion of the initial and recurrent training given to crewmembers and ground personnel who perform assigned duties and responsibilities for the handling and carriage of dangerous articles and magnetized materials
1916,121,O,121.434,C,Crewmember Qualifications,Training requirements: Handling and carriage of dangerous articles and magnetized materials,"(c) A certificate holder operating in a foreign country where the loading and unloading of aircraft must be performed by personnel of the foreign country, may use personnel not meeting the requirements of paragraphs (a) and (b) of this section if they are supervised by a person qualified under paragraphs (a) and (b) of this section to supervise the loading, offloading and handling of hazardous materials."
1917,121,O,121.434,D,Crewmember Qualifications,Training requirements: Handling and carriage of dangerous articles and magnetized materials,"(d) Each certificate holder that elects not to accept or transport hazardous materials shall ensure that each crewmember, or any other person who accepts baggage or freight, is adequately trained to recognize those items classified as hazardous material."
1918,121,O,121.435,A,Crewmember Qualifications,"Operating experience, operating cycles, and consolidation of knowledge and skills","(a) No certificate holder may use a person nor may any person serve as a required crewmember of an aircraft unless the person has satisfactorily completed, on that type aircraft and in that crewmember position, the operating experience, operating cycles, and the line operating flight time for consolidation of knowledge and skills, required by this section, except as follows:"
1919,121,O,121.435,-,Crewmember Qualifications,"Operating experience, operating cycles, and consolidation of knowledge and skills",(1) Crewmembers other than pilots in command may serve as provided herein for the purpose of meeting the requirements of this section
1920,121,O,121.435,-,Crewmember Qualifications,"Operating experience, operating cycles, and consolidation of knowledge and skills",(2) Pilots who are meeting the pilot in command requirements may serve as second in command; and
1921,121,O,121.435,-,Crewmember Qualifications,"Operating experience, operating cycles, and consolidation of knowledge and skills","(3) Separate operating experience, operating cycles, and line operating flight time for consolidation of knowledge and skills are not required for variations within the same type aircraft"
1922,121,O,121.435,B,Crewmember Qualifications,"Operating experience, operating cycles, and consolidation of knowledge and skills","(b) In acquiring the operating experience, operating cycles, and line operating flight time for consolidation of knowledge and skills, crewmembers must comply with the following"
1923,121,O,121.435,-,Crewmember Qualifications,"Operating experience, operating cycles, and consolidation of knowledge and skills","(1) In the case of a cockpit crewmember, he must hold the appropriate licenses and ratings for the crewmember position and the aircraft, except that a pilot who is meeting the pilot in command requirements must hold the appropriate licenses and ratings for a pilot in command of the aircraft;"
1924,121,O,121.435,-,Crewmember Qualifications,"Operating experience, operating cycles, and consolidation of knowledge and skills","(2) The operating experience, operating cycles, and line operating flight time for consolidation of knowledge and skills must be acquired after satisfactory completion of the appropriate ground and flight training for the particular aircraft type and crewmember position; and"
1925,121,O,121.435,-,Crewmember Qualifications,"Operating experience, operating cycles, and consolidation of knowledge and skills","(3) The experience must be acquired in flight during operations under this Part. However, in the case of an aircraft not previously used by the certificate holder in operations under this Part, operating experience acquired in the aircraft during proving flights or ferry flights may be used to meet this requirement"
1926,121,O,121.435,C,Crewmember Qualifications,"Operating experience, operating cycles, and consolidation of knowledge and skills",(c) Pilot crewmembers must acquire operating experience and operating cycles as follows:
1927,121,O,121.435,-,Crewmember Qualifications,"Operating experience, operating cycles, and consolidation of knowledge and skills",(1) A pilot in command must;
1928,121,O,121.435,-,Crewmember Qualifications,"Operating experience, operating cycles, and consolidation of knowledge and skills",(i) Perform the duties of a pilot in command under the supervision of a check pilot; and
1929,121,O,121.435,-,Crewmember Qualifications,"Operating experience, operating cycles, and consolidation of knowledge and skills","(ii) In addition, if a qualifying pilot in command is completing initial or upgrade training specified in subpart N of this Part, be observed in the performance of prescribed duties by an ECAA inspector during at least one flight leg which includes a takeoff and landing. During the time that a qualifying pilot in command is acquiring the operating experience in paragraphs (c)(l) (i) and (ii) of this section, a check pilot who is also serving as the pilot in command must occupy a pilot station. However, in the case of a transitioning pilot in command the check pilot serving as pilot in command may occupy the observer's seat, if the transitioning pilot has made at least two takeoffs and landings in the type aircraft used, and has satisfactorily demonstrated to the check pilot that he is qualified to perform the duties of a pilot in command of that type of aircraft"
1930,121,O,121.435,-,Crewmember Qualifications,"Operating experience, operating cycles, and consolidation of knowledge and skills",(2) A second in command pilot must perform the duties of a second in command under the supervision of an appropriately qualified check pilot
1931,121,O,121.435,-,Crewmember Qualifications,"Operating experience, operating cycles, and consolidation of knowledge and skills",(3) The hours of operating experience and operating cycles for all pilots are as follows:
1932,121,O,121.435,-,Crewmember Qualifications,"Operating experience, operating cycles, and consolidation of knowledge and skills","(i) For initial training, 20 hours in Group IIIP reciprocating powered aircraft, 30 hours in Group IIIP turbopropeller powered aircraft, and 40 hours in Group IIIJ aircraft. Operating experience in both aircraft groups must include at least 10 operating cycles (at least 5 as the pilot flying the aircraft);"
1933,121,O,121.435,-,Crewmember Qualifications,"Operating experience, operating cycles, and consolidation of knowledge and skills","(ii) For transition training, except as provided in paragraph (c)(3)(iii) of this section, 15 hours in Group IIIP reciprocating powered aircraft, 20 hours in Group IIIP turbopropeller powered aircraft, 40 hours for pilots in command in Group IIIJ aircraft, and 40 hours for second in command pilots in Group IIIJ aircraft. Operating experience in both aircraft groups must include at least 10 operating cycles (at least 5 as the pilot flying the aircraft); and"
1934,121,O,121.435,-,Crewmember Qualifications,"Operating experience, operating cycles, and consolidation of knowledge and skills",(iii) In the case of transition training where the certificate holder's approved training program includes a course of training in an aircraft simulator under subpart N of this Part each pilot in command must comply with the requirements prescribed in paragraph (c)(3)(i) of this section for initial training.
1935,121,O,121.435,D,Crewmember Qualifications,"Operating experience, operating cycles, and consolidation of knowledge and skills",(d) A flight engineer must perform the duties of a flight engineer under the supervision of a check airman or a qualified flight engineer for at least the following number of hours:
1936,121,O,121.435,-,Crewmember Qualifications,"Operating experience, operating cycles, and consolidation of knowledge and skills","(1) Group IIIP reciprocating powered aircraft, 8 hours;"
1937,121,O,121.435,-,Crewmember Qualifications,"Operating experience, operating cycles, and consolidation of knowledge and skills","(2) Group IIIP turbopropeller powered aircraft, 10 hours; and"
1938,121,O,121.435,-,Crewmember Qualifications,"Operating experience, operating cycles, and consolidation of knowledge and skills","(3) Group IIIJ aircraft, 12 hours"
1939,121,O,121.435,E,Crewmember Qualifications,"Operating experience, operating cycles, and consolidation of knowledge and skills","(e) Cabin crew members must acquire operating experience as follows:
Cabin crew receiving operating experience shall not be assigned as a required crew member and must complete successfully;"
1940,121,O,121.435,-,Crewmember Qualifications,"Operating experience, operating cycles, and consolidation of knowledge and skills","(1) Initial :
For at least 6 sectors the assigned duties of a cabin crew member under the supervision of a cabin crew instructor / examiner who personally observes the performance of duties including at least 2 sectors under supervision of an ECAA inspector (or cabin crew examiner upon ECAA approval)."
1941,121,O,121.435,-,Crewmember Qualifications,"Operating experience, operating cycles, and consolidation of knowledge and skills","(2) Transition:
For at least 4 sectors the assigned duties of a cabin crew member under the supervision of a cabin crew instructor / examiner who personally observes the performance of duties including at least 2 sectors under supervision of an ECAA inspector (or cabin crew examiner upon ECAA approval)"
1942,121,O,121.435,-,Crewmember Qualifications,"Operating experience, operating cycles, and consolidation of knowledge and skills",(3) Requalification:
1943,121,O,121.435,-,Crewmember Qualifications,"Operating experience, operating cycles, and consolidation of knowledge and skills","I. Less than 36 months:
For at least 4 sectors the assigned duties of a cabin crew member under the supervision of a cabin crew instructor / examiner who personally observes the performance of duties including at least 2 sectors under supervision of an ECAA inspector (or cabin crew examiner upon ECAA approval).."
1944,121,O,121.435,-,Crewmember Qualifications,"Operating experience, operating cycles, and consolidation of knowledge and skills","II. More than 36 months
For at least 6 sectors the assigned duties of a cabin crew member under the supervision of a cabin crew instructor / examiner who personally observes the performance of duties including at least 2 sectors under supervision of an ECAA inspector (or cabin crew examiner upon ECAA approval)."
1945,121,O,121.435,F,Crewmember Qualifications,"Operating experience, operating cycles, and consolidation of knowledge and skills","(f) Cockpit crewmembers may substitute one additional takeoff and landing for each hour of flight to meet the operating experience requirements of this section, up to a maximum reduction of 50% of flight hours, except those in Group IIIJ initial training, and second in command pilots in Group IIIJ transition training. Notwithstanding the reductions in programmed hours permitted under subpart N of this Part, the hours of operating experience for cockpit crewmembers are not subject to reduction other than as provided in this paragraph."
1946,121,O,121.435,G,Crewmember Qualifications,"Operating experience, operating cycles, and consolidation of knowledge and skills","(g) Except as provided in paragraph (h) of this section, pilot in command and second in command crewmembers must each acquire at least 100 hours of line operating flight time for consolidation of knowledge and skills (including operating experience required under paragraph (c) of this section) within 120 days after the satisfactory completion of:"
1947,121,O,121.435,,Crewmember Qualifications,"Operating experience, operating cycles, and consolidation of knowledge and skills",(1) Any part of the flight maneuvers and procedures portion of either an airline transport pilot license with type rating skills test or an additional type rating skills test; or
1948,121,O,121.435,,Crewmember Qualifications,"Operating experience, operating cycles, and consolidation of knowledge and skills",(2) A section 121.441 proficiency check.
1949,121,O,121.435,H,Crewmember Qualifications,"Operating experience, operating cycles, and consolidation of knowledge and skills",(h) The following exceptions apply to the consolidation requirement of paragraph (g) of this section
1950,121,O,121.435,-,Crewmember Qualifications,"Operating experience, operating cycles, and consolidation of knowledge and skills","(1) If, before completing the required 100 hours of line operating flight time, a pilot serves as a pilot in another aircraft type operated by the certificate holder, the pilot may not serve as a pilot in the aircraft for which the pilot has newly qualified unless the pilot satisfactorily completes re-qualification training as provided in the certificate holder's approved training program and that training is conducted by an appropriately qualified instructor or check pilot;"
1951,121,O,121.435,-,Crewmember Qualifications,"Operating experience, operating cycles, and consolidation of knowledge and skills","(2) If the required 100 hours of line operating flight time are not completed within 120 days, the certificate holder may extend the 120 days period to no more than 150 days if:"
1952,121,O,121.435,-,Crewmember Qualifications,"Operating experience, operating cycles, and consolidation of knowledge and skills",(i) The pilot continues to meet all other applicable requirements of subpart O of this Part; and
1953,121,O,121.435,-,Crewmember Qualifications,"Operating experience, operating cycles, and consolidation of knowledge and skills","(ii) On or before the 120th day the pilot satisfactorily completes re-qualification training conducted by an appropriately qualified instructor or check pilot as provided in the certificate holder's approved training program, or a check pilot determines that the pilot has retained an adequate level of proficiency after observing that pilot in a supervised line operating flight."
1954,121,O,121.435,-,Crewmember Qualifications,"Operating experience, operating cycles, and consolidation of knowledge and skills","(3) The ECAA, upon application by the certificate holder, may authorize deviations from the requirements of paragraph (g) of this section, by an appropriate amendment to the operations specifications, to the extent warranted by any of the following circumstances:"
1955,121,O,121.435,-,Crewmember Qualifications,"Operating experience, operating cycles, and consolidation of knowledge and skills",(i) A newly certificated certificate holder does not employ any pilots who meet the minimum requirements of paragraph (g) of this section;
1956,121,O,121.435,-,Crewmember Qualifications,"Operating experience, operating cycles, and consolidation of knowledge and skills",(ii) An existing certificate holder adds to its fleet an aircraft type not before proven for use in its operations; and
1957,121,O,121.435,-,Crewmember Qualifications,"Operating experience, operating cycles, and consolidation of knowledge and skills","(iii) A certificate holder establishes a new domicile to which it assigns pilots who will be required to become qualified on the aircraft operated from that domicile.
Notwithstanding the reductions in programmed hours permitted in subpart N of this Part, the hours of operating experience for cockpit crewmembers are not subject to reduction other than as provided in paragraphs (e) and (f) of this section.."
1958,121,O,121.437,A,Crewmember Qualifications,Pilot qualification: licenses required,(a) No pilot may act as pilot in command of an aircraft (or as second in command of an aircraft in operations conducted under this Part that requires three or more pilots) unless he holds an airline transport pilot license and an appropriate type rating for that aircraft
1959,121,O,121.437,B,Crewmember Qualifications,Pilot qualification: licenses required,"(b) No certificate holder may use nor may any pilot act as a pilot in a capacity other than those specified in paragraph (a) of this section unless the pilot holds at least a commercial pilot license with appropriate category and class ratings for the aircraft concerned, and an instrument rating. Notwithstanding the requirements of Part 61, a pilot who is currently employed by a certificate holder and meets applicable training requirements of subpart N of this Part, and the proficiency check requirements of section 121.441, may be issued the appropriate ratings by presenting proof of compliance with those requirements to the ECAA"
1960,121,O,121.438,A,Crewmember Qualifications,Pilot operating limitations and pairing requirements,"(a) If the second in command has fewer than 100 hours of flight time as second in command in operations in the type of aircraft being flown, and the pilot in command is not an appropriately qualified check pilot, the pilot in command must make all takeoffs and landings in the following situations"
1961,121,O,121.438,-,Crewmember Qualifications,Pilot operating limitations and pairing requirements,(1) At special airports designated by the ECAA or at special airports designated by the certificate holder; and
1962,121,O,121.438,-,Crewmember Qualifications,Pilot operating limitations and pairing requirements,(2) In any of the following conditions
1963,121,O,121.438,-,Crewmember Qualifications,Pilot operating limitations and pairing requirements,(i) The prevailing visibility value in the latest weather report for the airport is at or below (3/4) mile / 1200 meters;
1964,121,O,121.438,-,Crewmember Qualifications,Pilot operating limitations and pairing requirements,"(ii) The runway visual range for the runway to be used is at or below 4,000-feet/1200 m;"
1965,121,O,121.438,-,Crewmember Qualifications,Pilot operating limitations and pairing requirements,"(iii) The runway to be used has water, snow, slush or similar conditions that may adversely affect aircraft performance"
1966,121,O,121.438,-,Crewmember Qualifications,Pilot operating limitations and pairing requirements,(iv) The braking action on the runway to be used is reported to be less than “good”;
1967,121,O,121.438,-,Crewmember Qualifications,Pilot operating limitations and pairing requirements,(v) The crosswind component for the runway to be used is in excess of 15 knots;
1968,121,O,121.438,-,Crewmember Qualifications,Pilot operating limitations and pairing requirements,(vi) Windshear is reported in the vicinity of the airport; and
1969,121,O,121.438,-,Crewmember Qualifications,Pilot operating limitations and pairing requirements,(vii) Any other condition in which the pilot in command determines it to be prudent to exercise the pilot in command’s prerogative.
1970,121,O,121.438,B,Crewmember Qualifications,Pilot operating limitations and pairing requirements,"(b) No person may conduct operations under this section unless, for that type aircraft, either the pilot in command or the second in command has at least 75 hours of line operating flight time. The ECAA may, upon application by the certificate holder, authorize deviations from the requirements of this paragraph (b) by an appropriate amendment to the operations specifications in any of the following circumstances"
1971,121,O,121.438,-,Crewmember Qualifications,Pilot operating limitations and pairing requirements,(1) A newly certificated certificate holder does not employ any pilots who meet the minimum requirements of this paragraph
1972,121,O,121.438,-,Crewmember Qualifications,Pilot operating limitations and pairing requirements,(2) An existing certificate holder adds to its fleet a type aircraft not before proven for use in its operations; and
1973,121,O,121.438,-,Crewmember Qualifications,Pilot operating limitations and pairing requirements,(3) An existing certificate holder establishes a new domicile to which it assigns pilots who will be required to become qualified on the aircraft operated from that domicile.
1974,121,O,121.439,A,Crewmember Qualifications,Pilot qualification: Recent experience,"(a) No certificate holder may use any person nor may any person serve as a required pilot cockpit crewmember, unless within the preceding 90 days, that person has made at least three takeoffs and landings in the type aircraft in which that person is to serve. The takeoffs and landings required by this paragraph may be performed in a visual simulator approved under subpart N to include takeoff and landing maneuvers. In addition, any person who fails to make the three required takeoffs and landings within any consecutive 90 days period must reestablish recency of experience as provided in paragraph (b) of this section"
1975,121,O,121.439,B,Crewmember Qualifications,Pilot qualification: Recent experience,"(b) In addition to meeting all applicable training and checking requirements of this Part, a required pilot cockpit crewmember who has not met the requirements of paragraph (a) of this section must reestablish recency of experience as follows:"
1976,121,O,121.439,-,Crewmember Qualifications,Pilot qualification: Recent experience,"(1) Under the supervision of a check airman, make at least three takeoffs and landings in the type aircraft in which that person is to serve or in an advanced simulator or visual simulator. When a visual simulator is used, the requirements of paragraph (c) of this section must be met;"
1977,121,O,121.439,-,Crewmember Qualifications,Pilot qualification: Recent experience,(2) The takeoffs and landings required in paragraph (b)(1) of this section must include
1978,121,O,121.439,-,Crewmember Qualifications,Pilot qualification: Recent experience,(i) At least one takeoff with a simulated failure of the most critical powerplant;
1979,121,O,121.439,-,Crewmember Qualifications,Pilot qualification: Recent experience,(ii) At least one landing from an ILS approach to the lowest ILS minimum authorized for the certificate holder; and
1980,121,O,121.439,-,Crewmember Qualifications,Pilot qualification: Recent experience,(iii) At least one landing to a full stop.
1981,121,O,121.439,C,Crewmember Qualifications,Pilot qualification: Recent experience,(c) A required pilot cockpit crewmember who performs the maneuvers prescribed in paragraph (b) of this section in a visual simulator must:
1982,121,O,121.439,-,Crewmember Qualifications,Pilot qualification: Recent experience,(1) Have previously logged 100 hours of flight time in the same type aircraft in which he is to serve; and
1983,121,O,121.439,-,Crewmember Qualifications,Pilot qualification: Recent experience,"(2) Be observed on the first two landings made in operations under this section by an approved check airman who acts as pilot in command and occupies a pilot seat. The landings must be made in weather minimums that are not less than those contained in the certificate holder's operations specifications for category I operations, and must be made within 45 days following completion of simulator training"
1984,121,O,121.439,D,Crewmember Qualifications,Pilot qualification: Recent experience,"(d) When using a simulator to accomplish any of the requirements of paragraph (a) or (b) of this section, each required cockpit crewmember position must be occupied by an appropriately qualified person and the simulator must be operated as if in a normal in-flight environment without use of the repositioning features of the simulator"
1985,121,O,121.439,E,Crewmember Qualifications,Pilot qualification: Recent experience,(e) A check airman who observes the takeoffs and landings prescribed in paragraphs (b)(1) and (c) of this section shall certify that the person being observed is proficient and qualified to perform flight duty in operations under this Part and may require any additional maneuvers that are determined necessary to make this certifying statement
1986,121,O,121.439,F,Crewmember Qualifications,Pilot qualification: Recent experience,(f) When Pilot-in-command or a co-pilot is flying several variants shall:
1987,121,O,121.439,-,Crewmember Qualifications,Pilot qualification: Recent experience,"(1) The ECAA allow such pilots to fly several variants of the same type of aero plane with similar characteristics in terms of operating procedures, systems and handling."
1988,121,O,121.439,-,Crewmember Qualifications,Pilot qualification: Recent experience,(2) The ECAA shall not allow such pilot to fly several variant of different types of aero planes
1989,121,O,121.439,G,Crewmember Qualifications,Pilot qualification: Recent experience,(g) The ECAA shall not allow any pilot to act as a cruise relief pilot in a type or variant of a type of aero plane unless such pilot act in the capacity of pilot on command.
1990,121,O,121.439,H,Crewmember Qualifications,Pilot qualification: Recent experience,"(h) When a pilot-in-command is flying several variants of the same type of helicopter or different types of helicopters with similar characteristics in terms of operating procedures, systems and handling, the ECAA will decide under which conditions of the above requirements for each variant or each type of helicopter can be combined."
1991,121,O,121.439,I,Crewmember Qualifications,Pilot qualification: Recent experience,"(i) An operator shall not continue to utilize a pilot as a pilot-in-command on an operation unless, within the preceding 12 months, the pilot has made at least one representative flight as a pilot member of the flight crew, or as a check pilot, or as an observer on the flight deck. In the event that more than 12 months elapse in which a pilot has not made such a representative flight, prior to again serving as a pilot-in-command on that operation"
1992,121,O,121.440,A,Crewmember Qualifications,Pilot Line checks and Cabin Crew member competency checks,(a) Pilot line checks
1993,121,O,121.440,-,Crewmember Qualifications,Pilot Line checks and Cabin Crew member competency checks,"(1) No certificate holder may use any person nor may any person serve as pilot in command of an aircraft unless, within the preceding 12 calendar months, that person has passed a line check in which he/she satisfactorily performs the duties and responsibilities of a pilot in command in one of the types of aircraft he is to fly."
1994,121,O,121.440,-,Crewmember Qualifications,Pilot Line checks and Cabin Crew member competency checks,"(2) A pilot in command line check for operations conducted under this Part must:
I. Be given by a pilot check airman who is currently qualified on both the route and the aircraft; and
II. Consist of at least one flight over a typical section of the certificate holder's route, or over a foreign or domestic airway, or over a direct route."
1995,121,O,121.440,-,Crewmember Qualifications,Pilot Line checks and Cabin Crew member competency checks,"(3) A pilot in command line check for air taxi operations must:
I. Be given by a pilot check airman who is currently qualified on the aircraft; and
II. Consist of at least one flight over part of a domestic airway, foreign airway, or advisory route over which the pilot may be assigned"
1996,121,O,121.440,B,Crewmember Qualifications,Pilot Line checks and Cabin Crew member competency checks,(b) Cabin crew member competency checks
1997,121,O,121.440,-,Crewmember Qualifications,Pilot Line checks and Cabin Crew member competency checks,"(1) No certificate holder may use any person nor may any person serve as cabin crew member of an aircraft unless, each year that person has passed a cabin crew member inflight competency check in which he/she satisfactorily performs the duties and responsibilities of a cabin crew member on any of the types of aircraft he/she is certified"
1998,121,O,121.440,-,Crewmember Qualifications,Pilot Line checks and Cabin Crew member competency checks,"(2) A cabin crew in flight competency check for operations conducted under this part must:
I. Be given by a cabin crew instructor / examiner who is currently certified.
II. Consists of at least one flight (2 sectors).
III. In flight competency check is valid for 12 months."
1999,121,O,121.440,-,Crewmember Qualifications,Pilot Line checks and Cabin Crew member competency checks,"(3) A cabin crew competency check for air taxi operations must:
I. Be given by a cabin crew instructor who is currently qualified on the aircraft; and                                      II. Consist of at least one flight.
III. In flight competency check is valid for 12 months."
2000,121,O,121.441,A,Crewmember Qualifications,Proficiency checks,"a) The operator shall ensure that piloting technique and the ability to execute emergency procedures is checked in such a way as to demonstrate the pilot’s competence on each type or variant of a type of aeroplane/helicopter. Where the operation may be conducted under instrument flight rules, the operator shall ensure that the pilot’s competence to comply with such rules is demonstrated to either a check pilot of the operator or to a representative of the ECAA. Such checks shall be performed twice within any period of one year. Any two such checks which are similar and which occur within a period of four consecutive months shall not alone satisfy this requirement.
Note 1.— Flight simulation training devices approved by the ECAA may be used for those parts of the checks for
which they are specifically approved.
Note 2.— See the Manual of Criteria for the Qualification of Flight Simulation Training Devices (Doc 9625)."
2001,121,O,121.441,B,Crewmember Qualifications,Proficiency checks,"(b) Except as provided in paragraph (c) and (d) of this section, a proficiency check must meet the following requirements:"
2002,121,O,121.441,-,Crewmember Qualifications,Proficiency checks,(1) It must include at least the procedures and maneuvers set forth in appendix F to this Part unless otherwise specifically provided in that appendix; and
2003,121,O,121.441,-,Crewmember Qualifications,Proficiency checks,(2) An approved pilot examiner or an approved check airman must administer it.
2004,121,O,121.441,C,Crewmember Qualifications,Proficiency checks,(c) An approved aircraft simulator or other appropriate training device may be used in the conduct of a proficiency check as provided in appendix F to this Part
2005,121,O,121.441,D,Crewmember Qualifications,Proficiency checks,"(d) A person giving a proficiency check may, at his discretion, waive any of the maneuvers or procedures for which a specific waiver authority is set forth in appendix F to this section if:"
2006,121,O,121.441,-,Crewmember Qualifications,Proficiency checks,(1) The ECAA has not specifically required the particular maneuver or procedure to be performed
2007,121,O,121.441,-,Crewmember Qualifications,Proficiency checks,"(2) The pilot being checked is, at the time of the check, employed by a certificate holder as a pilot; and"
2008,121,O,121.441,-,Crewmember Qualifications,Proficiency checks,"(3) The pilot being checked is currently qualified for operations under this Part in the particular type aircraft and cockpit crewmember position or has, within the preceding six calendar months, satisfactorily completed an approved training program for the particular type aircraft."
2009,121,O,121.441,E,Crewmember Qualifications,Proficiency checks,"(e) If the pilot being checked fails any of the required maneuvers, the person giving the proficiency check may give additional training to the pilot during the course of the proficiency check. In addition to repeating the maneuvers failed, the person giving the proficiency check may require the pilot being checked to repeat any other maneuvers he finds are necessary to determine the pilot's proficiency"
