No,GACAR PART,SUBPART,Subpart Section,Subpart Subsection,SUBPART HEADING,SUBPART SECTION HEADING,REGULATION  STATEMENT
265,43,Appendix  A,-,-,"Appendix A to GACAR Part 43 Major Aletrations, Major Repairs, and Preventive Maintenance",Preventive Maintenance,(16) Troubleshooting and repairing broken circuits in landing light wiring circuits.
266,43,Appendix  A,-,-,"Appendix A to GACAR Part 43 Major Aletrations, Major Repairs, and Preventive Maintenance",Preventive Maintenance,"(17) Replacing bulbs, reflectors, and lenses of position and landing lights."
267,43,Appendix  A,-,-,"Appendix A to GACAR Part 43 Major Aletrations, Major Repairs, and Preventive Maintenance",Preventive Maintenance,(18) Replacing wheels and skis where no mass and balance computation is involved.
268,43,Appendix  A,-,-,"Appendix A to GACAR Part 43 Major Aletrations, Major Repairs, and Preventive Maintenance",Preventive Maintenance,(19) Replacing any cowling not requiring removal of the propeller or disconnection of flight controls.
269,43,Appendix  A,-,-,"Appendix A to GACAR Part 43 Major Aletrations, Major Repairs, and Preventive Maintenance",Preventive Maintenance,(20) Replacing or cleaning spark plugs and setting of spark plug gap clearance.
270,43,Appendix  A,-,-,"Appendix A to GACAR Part 43 Major Aletrations, Major Repairs, and Preventive Maintenance",Preventive Maintenance,(21) Replacing any hose connection except hydraulic connections.
271,43,Appendix  A,-,-,"Appendix A to GACAR Part 43 Major Aletrations, Major Repairs, and Preventive Maintenance",Preventive Maintenance,(22) Replacing prefabricated fuel lines.
272,43,Appendix  A,-,-,"Appendix A to GACAR Part 43 Major Aletrations, Major Repairs, and Preventive Maintenance",Preventive Maintenance,(23) Cleaning or replacing fuel and oil strainers or filter elements.
273,43,Appendix  A,-,-,"Appendix A to GACAR Part 43 Major Aletrations, Major Repairs, and Preventive Maintenance",Preventive Maintenance,(24) Replacing and servicing batteries.
274,43,Appendix  A,-,-,"Appendix A to GACAR Part 43 Major Aletrations, Major Repairs, and Preventive Maintenance",Preventive Maintenance,"(25) Cleaning of balloon burner pilot and main nozzles in accordance with the balloon
manufacturer’s instructions."
275,43,Appendix  A,-,-,"Appendix A to GACAR Part 43 Major Aletrations, Major Repairs, and Preventive Maintenance",Preventive Maintenance,(26) Replacement or adjustment of nonstructural standard fasteners incidental to operations.
276,43,Appendix  A,-,-,"Appendix A to GACAR Part 43 Major Aletrations, Major Repairs, and Preventive Maintenance",Preventive Maintenance,(27) The interchange of balloon baskets and burners on envelopes when the basket or burner is designated as interchangeable in the balloon type certificate data and the baskets and burners are specifically designed for quick removal and installation.
277,43,Appendix  A,-,-,"Appendix A to GACAR Part 43 Major Aletrations, Major Repairs, and Preventive Maintenance",Preventive Maintenance,"(28) The installations of anti misfueling devices to reduce the diameter of fuel tank filler
openings provided the specific device has been made a part of the aircraft type certificate data by the aircraft manufacturer, the aircraft manufacturer has provided approved instructions for installation of the specific device, and installation does not involve the disassembly of the existing tank filler opening."
278,43,Appendix  A,-,-,"Appendix A to GACAR Part 43 Major Aletrations, Major Repairs, and Preventive Maintenance",Preventive Maintenance,"(29) Removing, checking, and replacing magnetic chip detectors."
279,43,Appendix  A,-,-,"Appendix A to GACAR Part 43 Major Aletrations, Major Repairs, and Preventive Maintenance",Preventive Maintenance,(30) The inspection and maintenance tasks prescribed and specifically identified as preventive maintenance in a primary category aircraft type certificate or supplemental type certificate holder’s approved special inspection and preventive maintenance program when accomplished on a primary category aircraft provided:
280,43,Appendix  A,-,-,"Appendix A to GACAR Part 43 Major Aletrations, Major Repairs, and Preventive Maintenance",Preventive Maintenance,"(i) They are performed by the holder of at least a private pilot certificate issued under
GACAR Part 61 who is the registered owner (including co owners) of the affected aircraft
and who holds a certificate of competency for the affected aircraft"
281,43,Appendix  A,-,-,"Appendix A to GACAR Part 43 Major Aletrations, Major Repairs, and Preventive Maintenance",Preventive Maintenance,(A) Issued by a school approved under GACAR § 147.21(e);
282,43,Appendix  A,-,-,"Appendix A to GACAR Part 43 Major Aletrations, Major Repairs, and Preventive Maintenance",Preventive Maintenance,"(B) Issued by the holder of the production certificate for that primary category aircraft
that has a special training program approved under GACAR § 21.24; or"
283,43,Appendix  A,-,-,"Appendix A to GACAR Part 43 Major Aletrations, Major Repairs, and Preventive Maintenance",Preventive Maintenance,(C) Issued by another entity having a course approved by the President; and
284,43,Appendix  A,-,-,"Appendix A to GACAR Part 43 Major Aletrations, Major Repairs, and Preventive Maintenance",Preventive Maintenance,"(ii) The inspections and maintenance tasks are performed in accordance with instructions
contained by the special inspection and preventive maintenance program approved as part of the aircraft’s type design or supplemental type design."
285,43,Appendix  A,-,-,"Appendix A to GACAR Part 43 Major Aletrations, Major Repairs, and Preventive Maintenance",Preventive Maintenance,"(31) Removing and replacing self contained, front instrument panel mounted navigation and communication devices employing tray mounted connectors to connect the unit when the unit is installed into the instrument panel, (excluding automatic flight control systems, transponders, and microwave frequency distance measuring equipment (DME)). The approved unit must be designed to be readily and repeatedly removed and replaced, and pertinent instructions must be provided. Prior to the unit’s intended use, an operational check must be performed in accordance with the applicable sections of GACAR Part 91."
286,43,Appendix B,-,A,Appendix B to GACAR Part 43 Recording of Major Repairs and Major Alterations,-,"(a) Except as provided in paragraph (b) of this appendix, each person performing a major repair or major alteration must—"
287,43,Appendix B,-,-,Appendix B to GACAR Part 43 Recording of Major Repairs and Major Alterations,-,"(1) Execute a Major Repair and Alteration Form, at least in duplicate;"
288,43,Appendix B,-,-,Appendix B to GACAR Part 43 Recording of Major Repairs and Major Alterations,-,(2) Give a signed copy of that form to the aircraft owner; and
289,43,Appendix B,-,-,Appendix B to GACAR Part 43 Recording of Major Repairs and Major Alterations,-,"(3) Forward a copy of the form to the GACA within 48 hours after the aircraft, airframe, aircraft engine, propeller, or appliance is approved for return to service."
290,43,Appendix B,-,-,Appendix B to GACAR Part 43 Recording of Major Repairs and Major Alterations,-,"(b) For major repairs, a certificated repair station may, in place of the requirements of paragraph (a) of this appendix—"
291,43,Appendix B,-,-,Appendix B to GACAR Part 43 Recording of Major Repairs and Major Alterations,-,(1) Use the customer’s work order upon which the repair is recorded;
292,43,Appendix B,-,-,Appendix B to GACAR Part 43 Recording of Major Repairs and Major Alterations,-,"(2) Give the aircraft owner a signed copy of the work order and retain a duplicate copy for at least 2 years from the date of approval for return to service of the aircraft, airframe, aircraft engine, propeller, or appliance;"
293,43,Appendix B,-,-,Appendix B to GACAR Part 43 Recording of Major Repairs and Major Alterations,-,"(3) Give the aircraft owner an approval for return to service signed by an authorized
representative of the repair station and incorporating the following information:"
294,43,Appendix B,-,-,Appendix B to GACAR Part 43 Recording of Major Repairs and Major Alterations,-,"(i) Identity of the aircraft, airframe, aircraft engine, propeller, or appliance;"
295,43,Appendix B,-,-,Appendix B to GACAR Part 43 Recording of Major Repairs and Major Alterations,-,"(ii) If an aircraft, the make, model, serial number, nationality and registration marks, and
location of the repaired area;"
296,43,Appendix B,-,-,Appendix B to GACAR Part 43 Recording of Major Repairs and Major Alterations,-,"(iii) If an airframe, aircraft engine, propeller, or appliance, the manufacturer’s name, name of the part, model, and serial numbers (if any); and"
297,43,Appendix B,-,-,Appendix B to GACAR Part 43 Recording of Major Repairs and Major Alterations,-,(iv) Identify the approved data used for the repair; and
298,43,Appendix B,-,-,Appendix B to GACAR Part 43 Recording of Major Repairs and Major Alterations,-,"(4) Include the following or a similarly worded statement— “The aircraft, airframe, aircraft engine, propeller, or appliance identified above was
repaired and inspected in accordance with current Regulations of the General
Authority of Civil Aviation and is approved for return to service.
Pertinent details of the repair are on file at this repair station under Order No. ___,
Date
Signed ____________________________
(For signature of authorized representative)
(Repair station name) (Certificate No.)"
299,43,Appendix C,-,A,Appendix C to GACAR Part 43 -Scope and Detail of Items (as applicable to the particular Aircraft) to be included in annual and 100 Hours Inspections,-,"(a) Each person before performing an annual or 100-hour inspection must first remove or open all
necessary inspection plates, access doors, fairings, and cowlings. He must thoroughly clean the
aircraft and aircraft engine."
300,43,Appendix C,-,B,Appendix C to GACAR Part 43 -Scope and Detail of Items (as applicable to the particular Aircraft) to be included in annual and 100 Hours Inspections,-,(b) Each person performing an annual or 100-hour inspection must inspect (where applicable) the following components of the fuselage and hull group:
301,43,Appendix C,-,-,Appendix C to GACAR Part 43 -Scope and Detail of Items (as applicable to the particular Aircraft) to be included in annual and 100 Hours Inspections,-,"(1) Fabric and skin —for deterioration, distortion, other evidence of failure, and defective or insecure attachment of fittings."
302,43,Appendix C,-,-,Appendix C to GACAR Part 43 -Scope and Detail of Items (as applicable to the particular Aircraft) to be included in annual and 100 Hours Inspections,-,"(2) Systems and components —for improper installation, apparent defects, and unsatisfactory operation."
303,43,Appendix C,-,-,Appendix C to GACAR Part 43 -Scope and Detail of Items (as applicable to the particular Aircraft) to be included in annual and 100 Hours Inspections,-,"(3) Envelope, gas bags, ballast tanks, and related parts —for poor condition."
304,43,Appendix C,-,C,Appendix C to GACAR Part 43 -Scope and Detail of Items (as applicable to the particular Aircraft) to be included in annual and 100 Hours Inspections,-,(c) Each person performing an annual or 100-hour inspection must inspect (where applicable) the following components of the cabin and flightdeck group:
305,43,Appendix C,-,-,Appendix C to GACAR Part 43 -Scope and Detail of Items (as applicable to the particular Aircraft) to be included in annual and 100 Hours Inspections,-,(1) Generally —for uncleanliness and loose equipment that might foul the controls.
306,43,Appendix C,-,-,Appendix C to GACAR Part 43 -Scope and Detail of Items (as applicable to the particular Aircraft) to be included in annual and 100 Hours Inspections,-,(2) Seats and safety belts —for poor condition and apparent defects.
307,43,Appendix C,-,-,Appendix C to GACAR Part 43 -Scope and Detail of Items (as applicable to the particular Aircraft) to be included in annual and 100 Hours Inspections,-,(3) Windows and windshields —for deterioration and breakage.
308,43,Appendix C,-,-,Appendix C to GACAR Part 43 -Scope and Detail of Items (as applicable to the particular Aircraft) to be included in annual and 100 Hours Inspections,-,"(4) Instruments —for poor condition, mounting, marking, and (where practicable) improper operation."
309,43,Appendix C,-,-,Appendix C to GACAR Part 43 -Scope and Detail of Items (as applicable to the particular Aircraft) to be included in annual and 100 Hours Inspections,-,(5) Flight and engine controls —for improper installation and improper operation.
310,43,Appendix C,-,-,Appendix C to GACAR Part 43 -Scope and Detail of Items (as applicable to the particular Aircraft) to be included in annual and 100 Hours Inspections,-,(6) Batteries —for improper installation and improper charge.
311,43,Appendix C,-,-,Appendix C to GACAR Part 43 -Scope and Detail of Items (as applicable to the particular Aircraft) to be included in annual and 100 Hours Inspections,-,"(7) All systems —for improper installation, poor general condition, apparent and obvious
defects, and insecurity of attachment."
312,43,Appendix C,-,D,Appendix C to GACAR Part 43 -Scope and Detail of Items (as applicable to the particular Aircraft) to be included in annual and 100 Hours Inspections,-,(d) Each person performing an annual or 100-hour inspection must inspect (where applicable) components of the engine and nacelle group as follows:
313,43,Appendix C,-,-,Appendix C to GACAR Part 43 -Scope and Detail of Items (as applicable to the particular Aircraft) to be included in annual and 100 Hours Inspections,-,"(1) Engine section —for visual evidence of excessive oil, fuel, or hydraulic leaks, and sources of such leaks."
314,43,Appendix C,-,-,Appendix C to GACAR Part 43 -Scope and Detail of Items (as applicable to the particular Aircraft) to be included in annual and 100 Hours Inspections,-,(2) Studs and nuts —for improper torqueing and obvious defects.
315,43,Appendix C,-,-,Appendix C to GACAR Part 43 -Scope and Detail of Items (as applicable to the particular Aircraft) to be included in annual and 100 Hours Inspections,-,"(3) Internal engine —for cylinder compression and for metal particles or foreign matter on
screens and sump drain plugs. If there is weak cylinder compression, for improper internal
condition and improper internal tolerances."
316,43,Appendix C,-,-,Appendix C to GACAR Part 43 -Scope and Detail of Items (as applicable to the particular Aircraft) to be included in annual and 100 Hours Inspections,-,"(4) Engine mount —for cracks, looseness of mounting, and looseness of engine to mount."
317,43,Appendix C,-,-,Appendix C to GACAR Part 43 -Scope and Detail of Items (as applicable to the particular Aircraft) to be included in annual and 100 Hours Inspections,-,(5) Flexible vibration dampeners —for poor condition and deterioration.
318,43,Appendix C,-,-,Appendix C to GACAR Part 43 -Scope and Detail of Items (as applicable to the particular Aircraft) to be included in annual and 100 Hours Inspections,-,"(6) Engine controls —for defects, improper travel, and improper safetying."
319,43,Appendix C,-,-,Appendix C to GACAR Part 43 -Scope and Detail of Items (as applicable to the particular Aircraft) to be included in annual and 100 Hours Inspections,-,"(7) Lines, hoses, and clamps —for leaks, improper condition and looseness."
320,43,Appendix C,-,-,Appendix C to GACAR Part 43 -Scope and Detail of Items (as applicable to the particular Aircraft) to be included in annual and 100 Hours Inspections,-,"(8) Exhaust stacks—for cracks, defects, and improper attachment."
321,43,Appendix C,-,-,Appendix C to GACAR Part 43 -Scope and Detail of Items (as applicable to the particular Aircraft) to be included in annual and 100 Hours Inspections,-,(9) Accessories —for apparent defects in security of mounting.
322,43,Appendix C,-,-,Appendix C to GACAR Part 43 -Scope and Detail of Items (as applicable to the particular Aircraft) to be included in annual and 100 Hours Inspections,-,"(10) All systems —for improper installation, poor general condition, defects, and insecure
attachment."
323,43,Appendix C,-,-,Appendix C to GACAR Part 43 -Scope and Detail of Items (as applicable to the particular Aircraft) to be included in annual and 100 Hours Inspections,-,"(11) Cowling —for cracks, and defects."
324,43,Appendix C,-,E,Appendix C to GACAR Part 43 -Scope and Detail of Items (as applicable to the particular Aircraft) to be included in annual and 100 Hours Inspections,-,(e) Each person performing an annual or 100-hour inspection must inspect (where applicable) the following components of the landing gear group:
325,43,Appendix C,-,-,Appendix C to GACAR Part 43 -Scope and Detail of Items (as applicable to the particular Aircraft) to be included in annual and 100 Hours Inspections,-,(1) All units —for poor condition and insecurity of attachment.
326,43,Appendix C,-,-,Appendix C to GACAR Part 43 -Scope and Detail of Items (as applicable to the particular Aircraft) to be included in annual and 100 Hours Inspections,-,(2) Shock absorbing devices —for improper oleo fluid level.
327,43,Appendix C,-,,Appendix C to GACAR Part 43 -Scope and Detail of Items (as applicable to the particular Aircraft) to be included in annual and 100 Hours Inspections,-,"(3) Linkages, trusses, and members —for undue or excessive wear fatigue, and distortion."
328,43,Appendix C,-,-,Appendix C to GACAR Part 43 -Scope and Detail of Items (as applicable to the particular Aircraft) to be included in annual and 100 Hours Inspections,-,(4) Retracting and locking mechanism —for improper operation.
329,43,Appendix C,-,-,Appendix C to GACAR Part 43 -Scope and Detail of Items (as applicable to the particular Aircraft) to be included in annual and 100 Hours Inspections,-,(5) Hydraulic lines —for leakage.
330,43,Appendix C,-,-,Appendix C to GACAR Part 43 -Scope and Detail of Items (as applicable to the particular Aircraft) to be included in annual and 100 Hours Inspections,-,(6) Electrical system —for chafing and improper operation of switches.
331,43,Appendix C,-,-,Appendix C to GACAR Part 43 -Scope and Detail of Items (as applicable to the particular Aircraft) to be included in annual and 100 Hours Inspections,-,"(7) Wheels —for cracks, defects, and condition of bearings."
332,43,Appendix C,-,-,Appendix C to GACAR Part 43 -Scope and Detail of Items (as applicable to the particular Aircraft) to be included in annual and 100 Hours Inspections,-,(8) Tires —for wear and cuts.
333,43,Appendix C,-,-,Appendix C to GACAR Part 43 -Scope and Detail of Items (as applicable to the particular Aircraft) to be included in annual and 100 Hours Inspections,-,(9) Brakes —for improper adjustment.
334,43,Appendix C,-,-,Appendix C to GACAR Part 43 -Scope and Detail of Items (as applicable to the particular Aircraft) to be included in annual and 100 Hours Inspections,-,(10) Floats and skis —for insecure attachment and obvious or apparent defects.
335,43,Appendix C,-,F,Appendix C to GACAR Part 43 -Scope and Detail of Items (as applicable to the particular Aircraft) to be included in annual and 100 Hours Inspections,-,"(f) Each person performing an annual or 100-hour inspection must inspect (where applicable) all components of the wing and center section assembly for poor general condition, fabric or skin deterioration, distortion, evidence of failure, and insecurity of attachment."
336,43,Appendix C,-,G,Appendix C to GACAR Part 43 -Scope and Detail of Items (as applicable to the particular Aircraft) to be included in annual and 100 Hours Inspections,-,"(g) Each person performing an annual or 100-hour inspection must inspect (where applicable) all components and systems making up the complete empennage assembly for poor general condition, fabric or skin deterioration, distortion, evidence of failure, insecure attachment, improper component installation, and improper component operation."
337,43,Appendix C,-,H,Appendix C to GACAR Part 43 -Scope and Detail of Items (as applicable to the particular Aircraft) to be included in annual and 100 Hours Inspections,-,(h) Each person performing an annual or 100-hour inspection must inspect (where applicable) the following components of the propeller group:
338,43,Appendix C,-,-,Appendix C to GACAR Part 43 -Scope and Detail of Items (as applicable to the particular Aircraft) to be included in annual and 100 Hours Inspections,-,"(1) Propeller assembly —for cracks, nicks, binds, and oil leakage."
339,43,Appendix C,-,-,Appendix C to GACAR Part 43 -Scope and Detail of Items (as applicable to the particular Aircraft) to be included in annual and 100 Hours Inspections,-,(2) Bolts —for improper torquing and lack of safetying.
340,43,Appendix C,-,-,Appendix C to GACAR Part 43 -Scope and Detail of Items (as applicable to the particular Aircraft) to be included in annual and 100 Hours Inspections,-,(3) Anti-icing devices —for improper operation and obvious defects.
341,43,Appendix C,-,-,Appendix C to GACAR Part 43 -Scope and Detail of Items (as applicable to the particular Aircraft) to be included in annual and 100 Hours Inspections,-,"(4) Control mechanisms —for improper operation, insecure mounting, and restricted travel."
342,43,Appendix C,-,I,Appendix C to GACAR Part 43 -Scope and Detail of Items (as applicable to the particular Aircraft) to be included in annual and 100 Hours Inspections,-,(i) Each person performing an annual or 100-hour inspection must inspect (where applicable) the following components of the radio group:
343,43,Appendix C,-,-,Appendix C to GACAR Part 43 -Scope and Detail of Items (as applicable to the particular Aircraft) to be included in annual and 100 Hours Inspections,-,(1) Radio and electronic equipment —for improper installation and insecure mounting.
344,43,Appendix C,-,-,Appendix C to GACAR Part 43 -Scope and Detail of Items (as applicable to the particular Aircraft) to be included in annual and 100 Hours Inspections,-,"(2) Wiring and conduits —for improper routing, insecure mounting, and obvious defects."
345,43,Appendix C,-,-,Appendix C to GACAR Part 43 -Scope and Detail of Items (as applicable to the particular Aircraft) to be included in annual and 100 Hours Inspections,-,(3) Bonding and shielding —for improper installation and poor condition.
346,43,Appendix C,-,-,Appendix C to GACAR Part 43 -Scope and Detail of Items (as applicable to the particular Aircraft) to be included in annual and 100 Hours Inspections,-,"(4) Antenna including trailing antenna —for poor condition, insecure mounting, and improper operation."
347,43,Appendix C,-,J,Appendix C to GACAR Part 43 -Scope and Detail of Items (as applicable to the particular Aircraft) to be included in annual and 100 Hours Inspections,-,(j) Each person performing an annual or 100-hour inspection must inspect (where applicable) each installed miscellaneous item not otherwise covered by this listing for improper installation and improper operation.
348,43,Appendix D,-,-,Appendix D to GACAR Part 43 - Altimeter System Test and Inspection,-,Each person performing the altimeter system tests and inspections required by GACAR § 91.451 must comply with the following:
349,43,Appendix D,-,A,Appendix D to GACAR Part 43 - Altimeter System Test and Inspection,-,(a) Static pressure system
350,43,Appendix D,-,-,Appendix D to GACAR Part 43 - Altimeter System Test and Inspection,-,(1) Ensure freedom from entrapped moisture and restrictions.
351,43,Appendix D,-,-,Appendix D to GACAR Part 43 - Altimeter System Test and Inspection,-,"(2) Determine leakage is within the tolerances established in GACAR §§ 23.1325 or 25.1325,
whichever is applicable."
352,43,Appendix D,-,-,Appendix D to GACAR Part 43 - Altimeter System Test and Inspection,-,"(3) Determine the static port heater, if installed, is operative."
353,43,Appendix D,-,-,Appendix D to GACAR Part 43 - Altimeter System Test and Inspection,-,(4) Ensure no alterations or deformations of the airframe surface have been made that would affect the relationship between air pressure in the static pressure system and true ambient static air pressure for any flight condition.
354,43,Appendix D,-,B,Appendix D to GACAR Part 43 - Altimeter System Test and Inspection,-,(b) Altimeter:
355,43,Appendix D,-,-,Appendix D to GACAR Part 43 - Altimeter System Test and Inspection,-,"(1) Test by an appropriately rated repair facility in accordance with the following
subparagraphs. Unless otherwise specified, each test for performance may be conducted with the instrument subjected to vibration. When tests are conducted with the temperature substantially different from ambient temperature of approximately 25 °C, allowance must be made for the variation from the specified condition."
356,43,Appendix D,-,-,Appendix D to GACAR Part 43 - Altimeter System Test and Inspection,-,"(i) Scale error. With the barometric pressure scale at 10 132.1 hPa, the altimeter must be
subjected successively to pressures corresponding to the altitude specified in Table D–1
up to the maximum normally expected operating altitude of the aircraft in which the altimeter is to be installed. The reduction in pressure must be made at a rate not in excess of 20 000 ft (6 096 m) per minute to within approximately 2 000 ft (609.6 m) of the test point. The test point must be approached at a rate compatible with the test equipment. The altimeter must be kept at the pressure corresponding to each test point for at least 1 minute, but not more than 10 minutes, before a reading is taken. The error at all test points must not exceed the Jtolerances specified in Table D–1."
357,43,Appendix D,-,-,Appendix D to GACAR Part 43 - Altimeter System Test and Inspection,-,"(ii) Hysteresis. The hysteresis test must begin not more than 15 minutes after the altimeter’s initial exposure to the pressure corresponding to the upper limit of the scale error test prescribed in paragraph (b)(1)(i) of this appendix; and while the altimeter is at this pressure, the hysteresis test must commence. Pressure must be increased at a rate simulating a descent in altitude at the rate of 5 000 to 20 000 ft (1 524 to 6 096 m) per minute until within 3 000 ft (914.4 m) of the first test point (50 percent of maximum altitude). The test point must then be approached at a rate of approximately 3 000 ft (914.4 m) per minute. The altimeter must be kept at this pressure for at least 5 minutes, but not more than 15 minutes, before the test reading is taken. After the reading has been taken, the pressure must be increased further, in the same manner as before, until the pressure corresponding to the second test point (40 percent of maximum altitude) is reached. The altimeter must be kept at this pressure for at least 1 minute, but not more than 10 minutes, before the test reading is taken. After the reading has been taken, the pressure must be increased further, in the same manner as before, until atmospheric pressure is reached. The reading of the altimeter at either of the two test points must not differ by more than the tolerance specified in Table D–2 from the reading of the altimeter for the corresponding altitude recorded during the scale error test prescribed in paragraph (b)(1)(i) of this appendix."
358,43,Appendix D,-,-,Appendix D to GACAR Part 43 - Altimeter System Test and Inspection,-,"(iii) After effect. Not more than 5 minutes after the completion of the hysteresis test
prescribed in paragraph (b)(1)(ii) of this appendix, the reading of the altimeter (corrected for any change in atmospheric pressure) must not differ from the original atmospheric pressure reading by more than the tolerance specified in Table D–2."
359,43,Appendix D,-,-,Appendix D to GACAR Part 43 - Altimeter System Test and Inspection,-,"(iv) Friction. The altimeter must be subjected to a steady rate of decrease of pressure
approximating 750 ft (226 m) per minute. At each altitude listed in Table D–3, the change in reading of the pointers after vibration must not exceed the corresponding tolerance listed in Table D–3."
360,43,Appendix D,-,-,Appendix D to GACAR Part 43 - Altimeter System Test and Inspection,-,"(v) Case leak. The leakage of the altimeter case, when the pressure within it corresponds to an altitude of 18 000 ft (5 486 m), must not change the altimeter reading by more than the tolerance shown in Table D–2 during an interval of 1 minute."
361,43,Appendix D,-,-,Appendix D to GACAR Part 43 - Altimeter System Test and Inspection,-,"(vi) Barometric scale error. At constant atmospheric pressure, the barometric pressure
scale must be set at each of the pressures (falling within its range of adjustment) listed in
Table D–4, and must cause the pointer to indicate the equivalent altitude difference shown in Table D–4 with a tolerance of 25 ft (7.6 m)."
362,43,Appendix D,-,C,Appendix D to GACAR Part 43 - Altimeter System Test and Inspection,-,"(c) Automatic pressure altitude reporting equipment and ATC transponder system integration test. The test must be conducted by an appropriately rated person under the conditions specified in paragraph (a) of this appendix. Measure the automatic pressure altitude at the output of the installed ATC transponder when interrogated on Mode C at a sufficient number of test points to ensure the altitude reporting equipment, altimeters, and ATC transponders perform their intended functions as installed in the aircraft. The difference between the automatic reporting output and the altitude displayed at the altimeter must not exceed 125 ft (38.1 m)."
363,43,Appendix D,-,,Appendix D to GACAR Part 43 - Altimeter System Test and Inspection,-,"(d) Records. Comply with the provisions of GACAR § 43.11 as to content, form, and disposition of the records. The person performing the altimeter tests must record on the altimeter the date and maximum altitude to which the altimeter has been tested and the persons approving the aircraft for return to service must enter that data in the aircraft log or other permanent record."
364,43,Appendix D,-,,Appendix D to GACAR Part 43 - Altimeter System Test and Inspection,-,Picture
365,43,,,,,,Picture
366,43,,,,,,Picture
367,43,,,,,,Picture
368,43,Appendix E,-,-,Appendix E to GACAR Part 43 - ATC Transponder Test and Inspection,-,"The ATC transponder tests required by GACAR § 91.453 may be conducted using a bench check or portable test equipment and must meet the requirements prescribed in paragraphs (a) through (j) of this appendix. If portable test equipment with appropriate coupling to the aircraft antenna ystem is used, operate the test equipment for ATC Radar Beacon System (ATCRBS) transponders at a nominal rate of 235 interrogations per second to avoid possible ATCRBS interference. Operate the test equipment at a nominal rate of 50 Mode S interrogations per second for Mode S. An additional 3 dB loss is allowed to compensate for antenna coupling errors during receiver sensitivity measurements conducted in accordance with paragraph (c)(1) of this appendix when using portable test equipment."
369,43,Appendix E,-,A,Appendix E to GACAR Part 43 - ATC Transponder Test and Inspection,-,"(1) For all classes of ATCRBS transponders, interrogate the transponder and verify the reply
frequency is 1 090 ±3 Megahertz (MHz)."
370,43,Appendix E,-,-,Appendix E to GACAR Part 43 - ATC Transponder Test and Inspection,-,"(2) For classes 1B, 2B, and 3B Mode S transponders, interrogate the transponder and verify the
reply frequency is 1 090 ±3 MHz."
371,43,Appendix E,-,-,Appendix E to GACAR Part 43 - ATC Transponder Test and Inspection,-,"(3) For classes 1B, 2B, and 3B Mode S transponders incorporating the optional 1090 ±1 MHz
reply frequency, interrogate the transponder, and verify the reply frequency is correct."
372,43,Appendix E,-,-,Appendix E to GACAR Part 43 - ATC Transponder Test and Inspection,-,"(4) For classes 1A, 2A, 3A, and 4 Mode S transponders, interrogate the transponder and verify
the reply frequency is 1 090 ±1 MHz."
373,43,Appendix E,-,B,Appendix E to GACAR Part 43 - ATC Transponder Test and Inspection,-,"(b) Suppression: When Classes 1B and 2B ATCRBS Transponders, or Classes 1B, 2B, and 3B ModeS transponders are interrogated Mode 3/A at an interrogation rate between 230 and 1 000
interrogations per second; or when Classes 1A and 2A ATCRBS Transponders, or Classes 1B, 2A,
3A, and 4 Mode S transponders are interrogated at a rate between 230 and 1 200 Mode 3/A
interrogations per second--"
374,43,Appendix E,-,-,Appendix E to GACAR Part 43 - ATC Transponder Test and Inspection,-,"(1) Verify the transponder does not respond to more than 1 percent of ATCRBS interrogations
when the amplitude of P2 pulse is equal to the P1 pulse."
375,43,Appendix E,-,-,Appendix E to GACAR Part 43 - ATC Transponder Test and Inspection,-,"(2) Verify the transponder replies to at least 90 percent of ATCRBS interrogations when the amplitude of the P2 pulse is 9 dB less than the P1 pulse. If the test is conducted with a radiated
test signal, the interrogation rate must be 235 ±5 interrogations per second unless a higher rate
has been approved for the test equipment used at that location."
376,43,Appendix E,-,C,Appendix E to GACAR Part 43 - ATC Transponder Test and Inspection,-,(c) Receiver Sensitivity:
377,43,Appendix E,-,,Appendix E to GACAR Part 43 - ATC Transponder Test and Inspection,-,"(1) Verify for any class of ATCRBS Transponder, the receiver minimum triggering level (MTL) of
the system is -73 ±4 dBm, or that for any class of Mode S transponder the receiver MTL for Mode
S format (P6 type) interrogations is -74 ±3 dBm by use of a test set either--"
378,43,Appendix E,-,,Appendix E to GACAR Part 43 - ATC Transponder Test and Inspection,-,(i) Connected to the antenna end of the transmission line;
379,43,Appendix E,-,,Appendix E to GACAR Part 43 - ATC Transponder Test and Inspection,-,"(ii) Connected to the antenna terminal of the transponder with a correction for transmission
line loss; or"
380,43,Appendix E,-,,Appendix E to GACAR Part 43 - ATC Transponder Test and Inspection,-,(iii) Used radiated signal.
381,43,Appendix E,-,,Appendix E to GACAR Part 43 - ATC Transponder Test and Inspection,-,"(2) Verify the difference in Mode 3/A and Mode C receiver sensitivity does not exceed 1 dB for
either any class of ATCRBS transponder or any class of Mode S transponder."
382,43,Appendix E,-,D,Appendix E to GACAR Part 43 - ATC Transponder Test and Inspection,-,(d) Radio frequency (RF) peak output power:
383,43,Appendix E,-,,Appendix E to GACAR Part 43 - ATC Transponder Test and Inspection,-,"(1) Verify the transponder RF output power is within specifications for the class of transponder.
Use the same conditions as described in paragraphs (c)(1)(i), (ii), and (iii) of this appendix."
384,43,Appendix E,-,,Appendix E to GACAR Part 43 - ATC Transponder Test and Inspection,-,"(i) For Class 1A and 2A ATCRBS transponders, verify the minimum RF peak output power
is at least 21.0 dBW (125 W)."
